ID,HA,STA,VAR,INT,KGS,KGN,KGP,RPEST,PS,PN,PP,HL,FL,LAB,WAGE,GRKG,NETKG,RPKG
101067.0,0.27,1.0,2.0,1.0,10.0,60.0,10.0,300.0,70.0,80.0,80.0,50.0,204.0,254.0,56.0,1260.0,1180.0,70.0
101068.0,0.714,2.0,1.0,1.0,30.0,80.0,0.0,0.0,55.0,75.0,75.0,390.0,190.0,580.0,48.46,1867.0,1600.0,55.0
101069.0,0.888,1.0,2.0,1.0,35.0,70.0,0.0,0.0,50.0,75.0,75.0,510.0,55.0,565.0,52.16,3000.0,2500.0,60.0
101073.0,0.071,2.0,2.0,1.0,5.0,35.0,0.0,0.0,60.0,80.0,80.0,50.0,80.0,130.0,50.0,220.0,200.0,70.0
101089.0,0.357,1.0,2.0,1.0,10.0,100.0,50.0,0.0,100.0,80.0,80.0,230.0,199.0,429.0,52.17,920.0,840.0,65.0
101094.0,0.714,2.0,2.0,1.0,30.0,150.0,50.0,0.0,70.0,80.0,80.0,610.0,40.0,650.0,44.59,1800.0,1600.0,60.0
102111.0,0.714,1.0,2.0,1.0,20.0,100.0,0.0,0.0,70.0,80.0,80.0,385.0,53.0,438.0,37.66,1600.0,1400.0,60.0
102113.0,0.357,2.0,2.0,1.0,20.0,100.0,50.0,0.0,60.0,80.0,80.0,280.0,65.0,345.0,43.57,1800.0,1500.0,60.0
102119.0,1.071,1.0,3.0,1.0,50.0,250.0,50.0,1500.0,60.0,78.0,78.0,1240.0,65.0,1305.0,39.52,3240.0,2700.0,65.0
102126.0,1.286,1.0,2.0,3.0,40.0,150.0,0.0,0.0,90.0,75.0,75.0,331.0,117.0,448.0,44.38,2800.0,2500.0,60.0
102157.0,0.714,1.0,2.0,1.0,15.0,25.0,0.0,0.0,70.0,80.0,80.0,250.0,127.0,377.0,56.0,1800.0,1550.0,70.0
102194.0,0.357,2.0,2.0,1.0,15.0,75.0,0.0,0.0,80.0,80.0,80.0,130.0,55.0,185.0,49.23,920.0,800.0,65.0
102220.0,3.57,1.0,2.0,3.0,1250.0,1250.0,250.0,0.0,60.0,70.0,70.0,1620.0,140.0,1760.0,52.22,11667.0,10000.0,70.0
201001.0,0.56,1.0,2.0,1.0,20.0,50.0,0.0,0.0,100.0,80.0,80.0,70.0,84.0,154.0,57.14,1600.0,1400.0,55.0
201002.0,0.577,1.0,3.0,3.0,30.0,1.0,0.0,0.0,87.0,80.0,80.0,68.0,173.0,241.0,37.41,1752.0,1500.0,55.0
201003.0,0.5,1.0,2.0,3.0,15.0,50.0,0.0,0.0,100.0,80.0,80.0,127.0,440.0,567.0,40.0,1800.0,1500.0,55.0
201009.0,0.21,1.0,2.0,1.0,8.0,20.0,0.0,0.0,100.0,80.0,80.0,30.0,175.0,205.0,40.0,480.0,400.0,55.0
202039.0,2.898,1.0,2.0,3.0,160.0,300.0,50.0,500.0,80.0,75.0,75.0,1878.0,134.0,2012.0,39.15,6010.0,5000.0,60.0
202061.0,1.47,1.0,2.0,3.0,45.0,190.0,35.0,0.0,80.0,80.0,80.0,569.0,92.0,661.0,38.33,2160.0,1800.0,50.0
202066.0,0.06,1.0,2.0,1.0,8.0,25.0,0.0,0.0,50.0,70.0,70.0,15.0,118.0,133.0,42.86,190.0,170.0,60.0
203079.0,0.638,1.0,2.0,3.0,25.0,100.0,0.0,0.0,80.0,80.0,80.0,98.0,271.0,369.0,44.9,1440.0,1200.0,50.0
203080.0,0.286,1.0,1.0,3.0,10.0,1.0,0.0,0.0,80.0,70.0,70.0,1.0,177.0,177.0,34.5,600.0,600.0,55.0
204096.0,1.0,1.0,2.0,3.0,30.0,200.0,0.0,2000.0,80.0,70.0,70.0,161.0,196.0,357.0,36.19,2400.0,2000.0,55.0
204114.0,0.28,1.0,1.0,3.0,8.0,25.0,0.0,0.0,80.0,80.0,80.0,120.0,12.0,132.0,43.33,360.0,300.0,55.0
204116.0,1.0,1.0,2.0,3.0,70.0,200.0,50.0,0.0,80.0,75.0,75.0,490.0,69.0,559.0,46.94,3600.0,3000.0,60.0
204124.0,0.286,1.0,2.0,1.0,10.0,25.0,0.0,0.0,80.0,80.0,80.0,189.0,18.0,207.0,36.51,1080.0,900.0,50.0
205132.0,0.352,1.0,1.0,3.0,10.0,25.0,0.0,0.0,80.0,80.0,80.0,42.0,245.0,287.0,38.1,664.0,564.0,50.0
205136.0,0.11,1.0,2.0,1.0,3.0,40.0,0.0,0.0,125.0,75.0,75.0,35.0,42.0,77.0,38.57,300.0,260.0,50.0
205151.0,0.286,3.0,2.0,3.0,9.0,40.0,0.0,0.0,80.0,80.0,80.0,27.0,75.0,102.0,55.56,840.0,700.0,50.0
205153.0,0.143,1.0,2.0,1.0,3.0,25.0,0.0,0.0,80.0,80.0,80.0,25.0,94.0,119.0,48.0,600.0,500.0,55.0
206158.0,0.143,1.0,2.0,1.0,2.0,1.0,0.0,0.0,100.0,70.0,70.0,14.0,81.0,95.0,57.14,225.0,205.0,50.0
206169.0,0.143,1.0,1.0,3.0,3.0,10.0,0.0,0.0,80.0,80.0,80.0,8.0,75.0,83.0,50.0,210.0,190.0,50.0
207209.0,0.286,1.0,1.0,1.0,9.0,10.0,0.0,0.0,80.0,70.0,70.0,70.0,86.0,156.0,35.71,480.0,400.0,55.0
208225.0,1.28,3.0,2.0,3.0,30.0,100.0,0.0,0.0,100.0,75.0,75.0,236.0,166.0,402.0,39.83,2340.0,1950.0,55.0
209232.0,0.064,1.0,2.0,1.0,6.0,10.0,0.0,0.0,70.0,80.0,80.0,8.0,49.0,57.0,50.0,216.0,180.0,50.0
209241.0,0.28,1.0,2.0,3.0,10.0,40.0,0.0,0.0,100.0,80.0,80.0,194.0,3.0,197.0,39.9,660.0,550.0,50.0
209250.0,0.07,1.0,2.0,1.0,3.0,10.0,0.0,0.0,80.0,80.0,80.0,1.0,46.0,46.0,39.43,120.0,120.0,50.0
301004.0,0.14,1.0,1.0,3.0,6.0,25.0,5.0,250.0,80.0,80.0,80.0,85.0,85.0,170.0,40.0,372.0,335.0,70.0
301010.0,0.18,1.0,1.0,1.0,5.0,20.0,20.0,0.0,90.0,70.0,70.0,99.0,21.0,120.0,34.34,205.0,188.0,70.0
301023.0,0.175,1.0,1.0,1.0,65.0,15.0,0.0,0.0,100.0,70.0,70.0,66.0,24.0,90.0,51.21,349.0,320.0,78.0
301038.0,0.571,3.0,1.0,1.0,18.0,200.0,25.0,0.0,60.0,75.0,75.0,327.0,320.0,647.0,57.37,2405.0,2188.0,70.0
301055.0,0.5,3.0,1.0,2.0,8.0,100.0,20.0,0.0,50.0,70.0,70.0,138.0,169.0,307.0,43.48,1375.0,1250.0,60.0
301058.0,0.36,1.0,1.0,1.0,10.0,75.0,25.0,0.0,150.0,80.0,80.0,108.0,158.0,266.0,56.67,1012.0,928.0,78.0
301067.0,0.92,1.0,1.0,1.0,30.0,300.0,100.0,1000.0,90.0,72.5,72.5,687.0,55.0,742.0,58.66,2288.0,2080.0,90.0
301070.0,0.3,1.0,1.0,3.0,6.0,20.0,5.0,0.0,82.5,80.0,80.0,100.0,255.0,355.0,50.0,320.0,320.0,90.0
301075.0,0.7,3.0,1.0,1.0,16.0,50.0,25.0,800.0,80.0,75.0,75.0,290.0,129.0,419.0,46.9,2065.0,1875.0,70.0
301084.0,0.71,3.0,1.0,1.0,18.0,150.0,50.0,0.0,70.0,80.0,80.0,378.0,75.0,453.0,38.1,1302.0,1302.0,73.0
301105.0,0.35,1.0,1.0,1.0,7.0,75.0,25.0,1000.0,90.0,70.0,70.0,258.0,8.0,266.0,53.49,1056.0,960.0,90.0
301110.0,0.18,3.0,1.0,3.0,7.0,65.0,20.0,680.0,85.0,80.0,80.0,48.0,140.0,188.0,52.08,550.0,500.0,68.0
302116.0,0.179,1.0,1.0,1.0,4.0,25.0,0.0,0.0,80.0,80.0,80.0,1.0,137.0,137.0,53.5,413.0,375.0,70.0
302120.0,0.07,2.0,1.0,1.0,60.0,8.0,4.0,0.0,50.0,80.0,80.0,1.0,106.0,106.0,53.5,186.0,174.0,65.0
302131.0,0.67,1.0,1.0,1.0,18.0,75.0,25.0,500.0,90.0,75.0,75.0,480.0,115.0,595.0,41.88,2112.0,1920.0,78.0
302134.0,0.52,3.0,1.0,1.0,10.0,75.0,25.0,250.0,62.5,75.0,75.0,85.0,125.0,210.0,58.82,2093.0,1920.0,78.0
302137.0,0.534,1.0,1.0,1.0,20.0,100.0,25.0,0.0,80.0,78.0,78.0,220.0,137.0,357.0,60.18,1856.0,1686.0,70.0
302142.0,0.171,2.0,1.0,1.0,8.0,30.0,5.0,0.0,80.0,80.0,80.0,75.0,171.0,246.0,50.67,687.0,625.0,80.0
302143.0,0.7,1.0,1.0,1.0,15.0,200.0,50.0,800.0,80.0,75.0,75.0,285.0,306.0,591.0,54.74,2062.0,1875.0,80.0
302144.0,0.5,1.0,1.0,1.0,20.0,100.0,50.0,500.0,80.0,78.0,78.0,325.0,110.0,435.0,48.62,1549.0,1408.0,80.0
302146.0,0.35,3.0,1.0,1.0,15.0,50.0,10.0,0.0,80.0,80.0,80.0,250.0,96.0,346.0,57.2,1186.0,1088.0,78.0
302147.0,0.08,1.0,1.0,1.0,3.0,7.0,0.0,0.0,100.0,70.0,70.0,1.0,48.0,48.0,53.5,130.0,130.0,65.0
302151.0,0.35,1.0,1.0,3.0,10.0,75.0,25.0,400.0,60.0,80.0,80.0,340.0,106.0,446.0,40.0,1238.0,1125.0,65.0
302153.0,1.05,3.0,1.0,3.0,32.0,210.0,70.0,2000.0,55.0,73.0,73.0,395.0,105.0,500.0,49.62,2442.0,2240.0,70.0
302161.0,0.38,3.0,1.0,1.0,17.0,80.0,20.0,0.0,55.0,70.0,70.0,220.0,250.0,470.0,58.64,1395.0,1280.0,70.0
302163.0,0.35,2.0,1.0,3.0,16.0,50.0,20.0,500.0,62.5,80.0,80.0,140.0,65.0,205.0,42.86,1261.0,1152.0,88.0
302169.0,0.7,3.0,1.0,1.0,25.0,100.0,50.0,500.0,48.0,80.0,80.0,390.0,124.0,514.0,50.0,2093.0,1920.0,65.0
302182.0,0.35,3.0,1.0,1.0,9.0,60.0,30.0,100.0,60.0,80.0,80.0,175.0,346.0,521.0,48.0,825.0,750.0,72.0
302189.0,0.38,3.0,1.0,1.0,18.0,125.0,25.0,300.0,80.0,70.0,70.0,137.0,127.0,264.0,54.74,1650.0,1500.0,80.0
302192.0,0.18,1.0,1.0,1.0,3.0,40.0,20.0,0.0,50.0,75.0,75.0,77.0,216.0,293.0,48.05,660.0,600.0,80.0
302194.0,0.18,3.0,1.0,1.0,6.0,40.0,10.0,0.0,50.0,80.0,80.0,156.0,105.0,261.0,46.79,687.0,625.0,80.0
302195.0,0.17,2.0,1.0,1.0,4.0,30.0,5.0,0.0,62.5,70.0,70.0,65.0,65.0,130.0,44.62,558.0,512.0,70.0
302197.0,0.35,3.0,1.0,1.0,15.0,75.0,25.0,250.0,70.0,80.0,80.0,185.0,85.0,270.0,50.81,1430.0,1300.0,78.0
302199.0,0.7,3.0,1.0,1.0,20.0,80.0,42.0,0.0,55.0,78.0,80.0,240.0,55.0,295.0,41.25,1716.0,1560.0,70.0
302205.0,0.525,1.0,1.0,1.0,14.0,50.0,25.0,500.0,80.0,76.0,76.0,225.0,115.0,340.0,53.33,1617.0,1470.0,78.0
302207.0,0.556,3.0,1.0,3.0,14.0,150.0,50.0,0.0,60.0,80.0,80.0,183.0,64.0,247.0,61.58,1288.0,1175.0,80.0
302209.0,0.7,3.0,1.0,1.0,15.0,80.0,40.0,0.0,90.0,80.0,80.0,376.0,80.0,456.0,50.53,2046.0,1860.0,70.0
401002.0,0.171,3.0,1.0,1.0,10.0,30.0,10.0,0.0,60.0,80.0,80.0,160.0,64.0,224.0,55.0,930.0,837.0,60.0
401006.0,0.07,1.0,1.0,3.0,7.0,30.0,10.0,0.0,60.0,80.0,80.0,32.0,52.0,84.0,55.63,250.0,230.0,60.0
401032.0,0.07,1.0,1.0,1.0,4.0,10.0,2.0,0.0,105.0,72.5,72.5,1.0,69.0,69.0,45.5,130.0,130.0,60.0
401034.0,0.07,1.0,1.0,1.0,3.0,15.0,10.0,0.0,60.0,80.0,80.0,1.0,61.0,61.0,45.5,250.0,225.0,60.0
401036.0,0.036,1.0,1.0,3.0,3.0,5.0,5.0,0.0,50.0,80.0,80.0,45.0,19.0,64.0,43.33,100.0,100.0,65.0
401037.0,0.214,1.0,1.0,1.0,7.0,40.0,40.0,0.0,60.0,80.0,80.0,184.0,109.0,293.0,54.08,600.0,550.0,68.0
401041.0,0.14,1.0,1.0,1.0,5.0,15.0,15.0,0.0,60.0,70.0,70.0,1.0,126.0,126.0,45.5,230.0,230.0,60.0
401043.0,0.143,1.0,1.0,1.0,10.0,30.0,20.0,0.0,60.0,80.0,80.0,146.0,42.0,188.0,35.62,440.0,400.0,60.0
401049.0,0.34,1.0,1.0,3.0,10.0,60.0,20.0,0.0,60.0,80.0,80.0,27.0,152.0,179.0,59.26,685.0,625.0,64.0
401058.0,0.043,3.0,1.0,1.0,3.0,13.0,12.0,0.0,60.0,80.0,80.0,15.0,71.0,86.0,53.33,207.0,186.0,60.0
401063.0,0.091,3.0,1.0,1.0,5.0,30.0,30.0,0.0,60.0,75.0,75.0,57.0,73.0,130.0,49.12,310.0,295.0,60.0
401069.0,0.043,1.0,1.0,1.0,3.0,15.0,10.0,0.0,50.0,80.0,80.0,1.0,60.0,60.0,45.5,150.0,150.0,60.0
401075.0,0.071,3.0,1.0,3.0,3.0,15.0,10.0,0.0,60.0,80.0,80.0,29.0,64.0,93.0,55.17,250.0,225.0,65.0
401077.0,0.071,3.0,1.0,1.0,3.0,12.0,8.0,0.0,60.0,80.0,80.0,16.0,64.0,80.0,56.25,186.0,186.0,60.0
401092.0,0.156,1.0,1.0,1.0,6.0,25.0,25.0,0.0,60.0,75.0,75.0,50.0,117.0,167.0,52.0,270.0,270.0,60.0
401095.0,0.406,1.0,1.0,1.0,8.0,60.0,20.0,0.0,60.0,82.0,82.0,109.0,29.0,138.0,38.53,930.0,837.0,60.0
401109.0,0.143,1.0,1.0,1.0,6.0,40.0,20.0,0.0,60.0,80.0,80.0,14.0,52.0,66.0,38.57,620.0,558.0,60.0
401122.0,0.5,1.0,1.0,1.0,20.0,75.0,25.0,0.0,60.0,75.0,75.0,210.0,156.0,366.0,52.38,1800.0,1620.0,65.0
401124.0,0.071,3.0,1.0,3.0,2.0,15.0,7.0,0.0,60.0,80.0,80.0,5.0,102.0,107.0,56.0,180.0,180.0,65.0
401125.0,0.322,1.0,1.0,1.0,6.0,70.0,30.0,0.0,60.0,80.0,80.0,330.0,114.0,444.0,52.09,1660.0,1494.0,60.0
401138.0,0.086,3.0,1.0,1.0,3.0,4.0,3.0,0.0,60.0,80.0,80.0,1.0,95.0,95.0,45.5,350.0,350.0,60.0
402150.0,0.057,1.0,1.0,3.0,3.0,13.0,12.0,0.0,60.0,80.0,80.0,37.0,42.0,79.0,59.46,200.0,180.0,60.0
402155.0,0.455,3.0,1.0,2.0,20.0,50.0,20.0,0.0,60.0,78.0,78.0,1.0,177.0,177.0,45.5,1160.0,1044.0,60.0
402162.0,0.143,1.0,1.0,1.0,4.0,35.0,20.0,0.0,60.0,80.0,80.0,12.0,184.0,196.0,50.0,630.0,600.0,60.0
402167.0,0.1,1.0,1.0,1.0,3.0,15.0,10.0,0.0,60.0,80.0,80.0,28.0,39.0,67.0,38.57,186.0,167.0,60.0
402168.0,0.107,1.0,1.0,1.0,3.0,10.0,5.0,0.0,60.0,80.0,80.0,32.0,129.0,161.0,56.25,210.0,210.0,65.0
402169.0,0.212,1.0,1.0,1.0,4.0,45.0,18.0,0.0,60.0,70.0,70.0,72.0,167.0,239.0,50.0,446.0,422.0,64.0
402171.0,0.143,1.0,1.0,1.0,4.0,25.0,25.0,0.0,63.0,80.0,80.0,76.0,92.0,168.0,30.26,430.0,387.0,60.0
402176.0,0.143,1.0,1.0,3.0,3.0,25.0,25.0,0.0,60.0,80.0,80.0,64.0,90.0,154.0,38.13,400.0,360.0,60.0
402179.0,0.014,1.0,1.0,1.0,2.0,5.0,3.0,0.0,60.0,80.0,80.0,1.0,28.0,28.0,45.5,262.0,236.0,60.0
402201.0,0.056,1.0,1.0,1.0,3.0,15.0,10.0,0.0,60.0,75.0,75.0,1.0,57.0,57.0,45.5,240.0,220.0,60.0
402203.0,0.043,1.0,1.0,1.0,1.0,5.0,5.0,0.0,60.0,80.0,80.0,1.0,84.0,84.0,45.5,200.0,200.0,60.0
402208.0,0.071,1.0,1.0,3.0,5.0,15.0,10.0,0.0,60.0,80.0,80.0,1.0,118.0,118.0,45.5,164.0,164.0,60.0
501001.0,0.186,1.0,2.0,3.0,5.0,20.0,5.0,425.0,60.0,70.0,70.0,10.0,189.0,199.0,30.0,327.0,300.0,60.0
501008.0,0.107,1.0,1.0,1.0,4.0,19.0,19.0,675.0,70.0,80.0,80.0,120.0,94.0,214.0,39.17,495.0,450.0,70.0
501020.0,0.157,1.0,1.0,3.0,5.0,30.0,5.0,0.0,75.0,80.0,80.0,72.0,42.0,114.0,59.44,600.0,550.0,64.0
501034.0,0.05,2.0,1.0,1.0,8.0,10.0,10.0,0.0,70.0,80.0,80.0,12.0,124.0,136.0,50.0,225.0,225.0,70.0
501041.0,0.35,1.0,1.0,1.0,14.0,94.0,0.0,0.0,70.0,74.0,74.0,190.0,119.0,309.0,41.58,2145.0,1950.0,70.0
501045.0,0.211,1.0,3.0,1.0,8.0,50.0,50.0,270.0,70.0,80.0,80.0,60.0,142.0,202.0,41.67,500.0,500.0,70.0
502057.0,0.164,3.0,1.0,1.0,5.0,16.0,8.0,300.0,80.0,80.0,80.0,1.0,140.0,140.0,52.5,240.0,210.0,60.0
502062.0,0.186,1.0,1.0,3.0,8.0,50.0,0.0,0.0,50.0,80.0,80.0,40.0,166.0,206.0,60.65,654.0,600.0,60.0
502080.0,0.157,1.0,1.0,1.0,3.0,15.0,10.0,300.0,80.0,80.0,80.0,20.0,77.0,97.0,60.0,364.0,300.0,80.0
502081.0,0.214,1.0,1.0,1.0,5.0,25.0,1.0,100.0,80.0,78.0,78.0,36.0,260.0,296.0,57.78,540.0,500.0,80.0
502112.0,0.157,1.0,1.0,1.0,5.0,10.0,0.0,0.0,90.0,80.0,80.0,75.0,66.0,141.0,48.0,545.0,500.0,90.0
503135.0,0.137,3.0,1.0,1.0,6.0,35.0,15.0,175.0,70.0,80.0,80.0,76.0,88.0,164.0,57.89,545.0,500.0,70.0
503136.0,0.143,1.0,2.0,1.0,6.0,60.0,40.0,300.0,80.0,80.0,80.0,115.0,183.0,298.0,59.57,763.0,700.0,70.0
503143.0,0.028,1.0,1.0,1.0,2.0,8.0,0.0,60.0,80.0,80.0,80.0,1.0,77.0,77.0,52.5,100.0,100.0,80.0
504161.0,0.142,1.0,1.0,1.0,3.0,1.0,0.0,0.0,60.0,75.0,75.0,8.0,183.0,191.0,55.0,436.0,400.0,60.0
504162.0,0.057,1.0,2.0,1.0,2.0,20.0,5.0,0.0,80.0,80.0,80.0,10.0,59.0,69.0,56.0,273.0,250.0,85.0
504167.0,0.055,2.0,1.0,1.0,2.0,10.0,5.0,150.0,70.0,80.0,80.0,6.0,114.0,120.0,58.33,250.0,250.0,70.0
504168.0,0.071,1.0,2.0,3.0,3.0,15.0,10.0,150.0,80.0,80.0,80.0,60.0,27.0,87.0,50.0,273.0,250.0,75.0
504169.0,0.114,1.0,1.0,1.0,6.0,80.0,30.0,700.0,65.0,75.0,80.0,80.0,101.0,181.0,47.5,500.0,500.0,65.0
504197.0,0.093,3.0,1.0,1.0,2.0,5.0,10.0,150.0,65.0,80.0,80.0,44.0,76.0,120.0,54.55,220.0,200.0,70.0
504201.0,0.143,2.0,1.0,3.0,5.0,20.0,10.0,300.0,75.0,80.0,80.0,47.0,55.0,102.0,42.55,545.0,500.0,60.0
504204.0,0.204,1.0,1.0,1.0,10.0,100.0,15.0,0.0,60.0,80.0,80.0,151.0,80.0,231.0,51.66,1199.0,1100.0,60.0
601005.0,0.054,1.0,1.0,1.0,3.0,15.0,5.0,0.0,70.0,80.0,80.0,40.0,34.0,74.0,45.0,220.0,200.0,75.0
601010.0,0.357,3.0,1.0,3.0,16.0,60.0,20.0,0.0,70.0,78.0,78.0,325.0,49.0,374.0,42.85,1100.0,1000.0,75.0
601016.0,1.057,1.0,1.0,2.0,40.0,250.0,50.0,1000.0,80.0,70.0,70.0,1045.0,295.0,1340.0,61.48,2750.0,2480.0,80.0
602034.0,0.107,1.0,1.0,1.0,4.0,15.0,5.0,0.0,100.0,80.0,80.0,55.0,84.0,139.0,56.36,330.0,300.0,90.0
603043.0,0.135,1.0,1.0,1.0,8.0,20.0,10.0,0.0,65.0,80.0,80.0,75.0,33.0,108.0,56.33,440.0,400.0,70.0
603052.0,0.286,2.0,1.0,1.0,5.0,25.0,25.0,0.0,70.0,80.0,80.0,205.0,34.0,239.0,45.37,495.0,450.0,75.0
603053.0,0.184,1.0,1.0,1.0,10.0,40.0,10.0,0.0,65.0,80.0,80.0,40.0,71.0,111.0,38.5,240.0,200.0,70.0
603062.0,0.2,1.0,1.0,1.0,10.0,15.0,10.0,0.0,80.0,80.0,80.0,100.0,120.0,220.0,50.0,300.0,280.0,80.0
603065.0,0.742,1.0,1.0,1.0,80.0,100.0,50.0,0.0,45.0,75.0,75.0,375.0,984.0,1359.0,50.0,1740.0,1566.0,75.0
603067.0,0.235,1.0,1.0,3.0,15.0,50.0,50.0,0.0,100.0,80.0,80.0,300.0,170.0,470.0,55.0,550.0,500.0,85.0
603068.0,0.303,3.0,1.0,1.0,15.0,1.0,0.0,0.0,60.0,80.0,80.0,215.0,550.0,765.0,50.93,800.0,720.0,60.0
603070.0,0.143,2.0,1.0,1.0,5.0,1.0,0.0,0.0,65.0,80.0,80.0,40.0,139.0,179.0,42.5,330.0,330.0,70.0
604074.0,0.286,1.0,1.0,3.0,10.0,40.0,20.0,0.0,65.0,75.0,75.0,80.0,120.0,200.0,42.5,1100.0,1000.0,70.0
605108.0,0.071,1.0,1.0,2.0,6.0,20.0,20.0,0.0,100.0,75.0,75.0,10.0,90.0,100.0,48.5,425.0,385.0,70.0
605109.0,0.143,3.0,1.0,3.0,4.0,40.0,10.0,0.0,70.0,80.0,80.0,30.0,44.0,74.0,56.67,550.0,500.0,75.0
605116.0,0.214,1.0,1.0,1.0,8.0,60.0,30.0,0.0,70.0,80.0,80.0,150.0,20.0,170.0,48.0,880.0,800.0,70.0
606133.0,0.143,3.0,1.0,1.0,5.0,40.0,10.0,0.0,70.0,80.0,80.0,50.0,74.0,124.0,46.0,715.0,650.0,75.0
606145.0,0.286,1.0,1.0,1.0,10.0,75.0,25.0,0.0,70.0,70.0,80.0,280.0,25.0,305.0,48.57,1320.0,1200.0,70.0
606147.0,0.429,3.0,1.0,3.0,16.0,100.0,50.0,0.0,70.0,80.0,80.0,230.0,50.0,280.0,43.48,990.0,900.0,70.0
606151.0,0.286,3.0,1.0,1.0,15.0,50.0,20.0,0.0,70.0,78.0,80.0,390.0,80.0,470.0,37.95,770.0,700.0,75.0
607164.0,0.571,1.0,1.0,2.0,20.0,120.0,30.0,0.0,70.0,70.0,75.0,654.0,30.0,684.0,35.43,2200.0,2000.0,70.0
607167.0,0.852,1.0,1.0,1.0,45.0,250.0,150.0,100.0,100.0,75.0,75.0,1205.0,390.0,1595.0,58.92,4000.0,3600.0,70.0
607168.0,1.9,1.0,1.0,2.0,64.0,350.0,100.0,1200.0,100.0,75.0,75.0,2185.0,340.0,2525.0,57.28,9000.0,8100.0,70.0
607170.0,0.286,3.0,1.0,2.0,15.0,75.0,25.0,0.0,65.0,80.0,80.0,140.0,60.0,200.0,34.29,1210.0,1100.0,65.0
607188.0,0.857,1.0,1.0,3.0,25.0,200.0,50.0,0.0,70.0,76.0,76.0,1165.0,130.0,1295.0,50.56,4950.0,4500.0,70.0
607195.0,0.071,1.0,1.0,1.0,3.0,25.0,10.0,0.0,80.0,80.0,80.0,25.0,50.0,75.0,44.0,330.0,300.0,70.0
608205.0,0.5,1.0,1.0,3.0,15.0,150.0,50.0,0.0,80.0,78.0,78.0,175.0,33.0,208.0,51.43,1540.0,1400.0,85.0
608207.0,0.714,1.0,1.0,2.0,25.0,150.0,50.0,0.0,75.0,75.0,75.0,475.0,45.0,520.0,38.53,3410.0,3100.0,65.0
608215.0,0.428,1.0,1.0,3.0,16.0,80.0,75.0,0.0,70.0,70.0,70.0,445.0,200.0,645.0,49.21,3000.0,2650.0,80.0
609227.0,0.071,3.0,1.0,2.0,5.0,25.0,8.0,0.0,80.0,80.0,80.0,65.0,85.0,150.0,49.23,340.0,300.0,70.0
609231.0,0.178,3.0,1.0,2.0,6.0,35.0,15.0,0.0,80.0,80.0,80.0,135.0,75.0,210.0,51.85,450.0,410.0,80.0
609234.0,0.25,1.0,1.0,2.0,20.0,100.0,50.0,500.0,80.0,80.0,80.0,190.0,55.0,245.0,54.21,1400.0,1250.0,75.0
609241.0,0.01,3.0,1.0,1.0,5.0,20.0,10.0,0.0,70.0,80.0,80.0,90.0,55.0,145.0,54.44,275.0,250.0,75.0
609242.0,0.029,1.0,1.0,3.0,2.0,5.0,2.0,0.0,70.0,80.0,80.0,15.0,39.0,54.0,53.33,100.0,100.0,75.0
609244.0,0.142,1.0,1.0,3.0,8.0,25.0,15.0,0.0,50.0,80.0,80.0,80.0,130.0,210.0,52.5,500.0,450.0,80.0
609245.0,0.2,1.0,1.0,3.0,7.0,70.0,30.0,0.0,100.0,80.0,80.0,130.0,90.0,220.0,53.85,710.0,640.0,70.0
101001.0,1.0,1.0,2.0,3.0,100.0,700.0,150.0,5000.0,140.0,70.0,70.0,980.0,95.0,1075.0,51.99,2650.0,2242.0,65.0
101017.0,0.428,3.0,2.0,3.0,15.0,150.0,50.0,900.0,130.0,70.0,70.0,380.0,80.0,460.0,51.97,950.0,800.0,62.0
101026.0,0.07,1.0,2.0,1.0,10.0,15.0,0.0,0.0,70.0,75.0,75.0,23.0,57.0,80.0,47.83,240.0,200.0,60.0
101035.0,0.284,1.0,2.0,1.0,10.0,100.0,0.0,0.0,80.0,70.0,70.0,65.0,65.0,130.0,53.15,360.0,300.0,60.0
101056.0,0.56,3.0,2.0,1.0,25.0,150.0,0.0,0.0,70.0,75.0,75.0,485.0,65.0,550.0,52.7,1200.0,1000.0,60.0
101057.0,0.355,2.0,2.0,1.0,20.0,40.0,0.0,0.0,80.0,70.0,70.0,148.0,304.0,452.0,51.01,716.0,596.0,60.0
101067.0,0.28,1.0,2.0,1.0,20.0,100.0,20.0,650.0,80.0,74.0,74.0,302.0,81.0,383.0,51.32,1200.0,1000.0,65.0
101068.0,0.355,2.0,2.0,1.0,15.0,75.0,0.0,0.0,80.0,60.0,60.0,30.0,209.0,239.0,43.33,1200.0,1000.0,60.0
101069.0,0.377,1.0,2.0,1.0,12.0,150.0,0.0,0.0,70.0,70.0,70.0,160.0,207.0,367.0,58.75,840.0,710.0,65.0
101073.0,0.142,2.0,2.0,1.0,6.0,65.0,0.0,0.0,70.0,70.0,70.0,144.0,5.0,149.0,50.76,480.0,400.0,60.0
101089.0,0.355,1.0,2.0,1.0,10.0,100.0,0.0,0.0,75.0,60.0,60.0,229.0,44.0,273.0,54.15,550.0,470.0,75.0
101094.0,0.286,2.0,2.0,1.0,15.0,100.0,20.0,0.0,70.0,70.0,70.0,260.0,10.0,270.0,52.69,840.0,700.0,60.0
102111.0,0.355,1.0,2.0,1.0,25.0,25.0,5.0,0.0,80.0,80.0,80.0,430.0,20.0,450.0,50.7,840.0,700.0,60.0
