train_eps_0,train_eps_1,train_eps_2,train_eps_3,train_eps_4,train_eps_5,train_eps_6,train_eps_7,train_eps_8,train_eps_9,train_eps_10,train_eps_11,train_eps_12
-0.5219786855695163,-0.5655972931161681,-0.37644646977496893,-0.39304542678067417,-0.5392011446851708,-0.4386915203352613,-0.13654953824573174,-0.3819082380269113,-0.2455921656474103,-0.30909356581790876,0.00020117665223845504,-0.3257842709246291,-0.36430539677298696
-0.006279702211653894,0.25090677396011185,-0.02700518155208953,-0.0817758273111763,-0.14125392281103422,0.07581402648496897,-0.060326699109909246,0.0696363191736005,0.08553217498043587,0.08491957496837825,-0.09786336310517085,-0.060605403186965834,-0.2909705569497488
-0.12944589028638773,-0.2558402269314694,-0.14041382109856645,0.0006383409652941929,-0.1464424417522235,-0.06312777364451494,-0.1243469799060437,-0.15881539421793392,-0.14425954801175186,-0.16878952053499235,-0.30521319139460085,-0.6866816727832681,-0.705768515622073
-0.013973911989548372,-0.08304161576435407,-0.06560467707314221,-0.03724599409305465,-0.1767165085449393,-0.1108982700147848,-0.2710831659789845,-0.17089932075009281,-0.24147321196317417,-0.321249887134126,-0.2822248456498785,-0.5082398508191921,-0.3241223175231546
-0.3736645732932536,-0.41330760990500603,-0.28611866326454904,-0.3614061790709877,-0.3630250639430238,-0.21469926822806082,-0.1548542869691489,0.06217736913685157,-0.19216745672109,-0.20154534737093865,-0.313439911308383,-0.1516875001631094,0.023644875383516714
-0.7141258355511804,-0.8061248589097039,-0.4992992488715055,-0.48605589227710105,-0.5793245167456749,-0.6268920413139394,-0.25480512885532064,-0.5161723617620483,-0.41455856244086753,-0.31833824402529765,-0.27275742277250525,-0.41075939565143016,0.09978243470832523
-0.23778587237804527,-0.5414707859682333,-0.22135932235368544,-0.26491373651498257,-0.284250202569846,-0.2711068823301094,-0.1321272260155648,-0.20804127111637422,-0.12179166686318171,0.044370506723264216,-0.1689718883711472,0.06194466430447982,-0.6049029769586626
-0.11616079422726107,0.09046615810965615,-0.07039301523270729,0.057111038172519626,0.06774620506406949,-0.1758780590258506,0.03395886712090473,0.03096526725698132,0.060801988611148605,-0.03601543879336168,-0.011972374607852714,-0.33897403663839554,-0.0765991338031524
-0.6847988364443648,-0.7886578123681306,-0.7921550643972133,-0.8608836365450374,-0.7904999538258748,-1.0244995830064614,-0.5957303436948677,-0.7721656807421338,-0.5661453356958541,-0.7522033400116174,-0.325784567534421,-0.16350741218510328,-0.09480148192337681
-0.47981549921874805,-0.42267962795699454,-0.31985130628339015,-0.28573104683928163,-0.3371047954530132,-0.40932697808166985,-0.37815158088662953,-0.6375504113165541,-0.34465893162563566,-0.6355902065111073,-0.5334502001591269,-0.5112244715620166,-1.0680033671219236
-0.09480652636330013,-0.058682195851397626,-0.03749341620116432,-0.03142388232360018,0.1006829099099287,0.029213841325269718,-0.0650231149297881,0.027020540773812773,-0.03355738998443031,-0.11564692421845807,-0.007836672253013766,-0.20431974012905096,0.13625890842905458
-0.16499172793975367,-0.1259146892387406,-0.0313271766531868,-0.1728421298878208,-0.1935190751806685,0.028354314548339678,-0.33104781785745285,0.09007691746919042,-0.2084722087087338,-0.14960899940348332,-0.41012384942490765,-0.6186066798396456,-0.22641833503236622
-0.0452451865647767,-0.07569067785663443,-0.2178156935655814,-0.11838239477382739,-0.044296634307563997,0.03228029599432822,-0.23261354039455034,-0.14788642193940604,-0.24497296826503623,-0.13531693077392803,-0.41466267603803497,-0.561044706914837,-0.015624870328123958
-0.5183332240241505,-0.5184826379431485,-0.5100889662576245,-0.5477561175771305,-0.44661835742945605,-0.4434320583657019,-0.7739869142315539,-0.6999050579618736,-0.6632848839155827,-0.6037436543174223,-0.1206220687445472,-0.08531510998939087,-0.6975153691075707
-0.16804324429492454,-0.24004015335322784,-0.22043562262101352,-0.20241673516132264,-0.2600489801939062,-0.18293375388609295,-0.13921585452532653,-0.7837746127915077,-0.3957591518270219,-0.567692840039154,-0.8581956824131355,-0.8197567593797747,-0.5482513385732032
-0.07136816283887557,-0.07909342907502537,0.08421959391798936,-0.12224612447093947,-0.019010818931482477,-0.1476855161276954,-0.10820456801894049,-0.03411815455339483,-0.009852064342941006,-0.0695985194207566,-0.5229503045120464,-1.0701305458104144,-0.4804400960706429
-0.20605165852819374,-0.17494670422486816,-0.14035969854353395,-0.4194622824094077,-0.493349114638567,-0.13699226015419816,-0.7823851208084435,-0.43845522987965024,-0.7730345534014427,-0.9682197393305392,-0.9616309016747797,-0.7380209275908017,-0.34576360734828754
-0.4848185532609493,-0.376685317289569,-0.48277064103391276,-0.5338310503151719,-0.34715917388879836,-0.46771650081565447,-0.4790397386703178,-0.682110835286825,-0.4879117313848077,-0.6539055200410725,-0.5438256475613171,-0.213728450346446,-0.25765206006763985
-0.11288915100905231,-0.10041717163116894,-0.23109176822410094,-0.055793410653427744,-0.010921162272213208,0.07269068291423367,0.026750365354624793,-0.0424358739203745,-0.007006110682760117,0.07459412250797903,-0.15611276889186676,-0.14067082347160118,-0.6993768530518103
-0.3763649425739557,-0.5657371165926433,-0.650191930785165,-0.6827900751324771,-0.5886627293850285,-0.7473089914531621,-0.503240601347395,-0.536392904858293,-0.4199501775562198,-0.368835348277725,-0.18364203985795974,-0.2418109856710749,-0.7627551205513706
-0.7326695226205506,-0.9597307802275291,-0.802013986398063,-0.8932283920058142,-0.993952694450372,-0.8761231426742279,-1.2351204768429842,-1.3144038738269053,-1.4325056891853052,-1.5784644288755563,-1.319740669831554,-0.766345282442252,-0.10986662631535479
-0.1829712596376862,-0.16831377397360664,-0.3347231007517043,-0.12541291021282017,-0.23661571764056144,-0.296210997298867,-0.2076977423861162,-0.17216960173661255,-0.396840021539768,-0.407556439076793,-1.0617340635874553,-1.0725826093580526,0.06916630542083475
0.06324661733773804,-0.13185420496118244,-0.17928530887744804,-0.06896262971243915,-0.11196844849972071,-0.09344726405102635,-0.16396050956334998,-0.11872418306951882,-0.08151068915351173,-0.12536571290771428,-0.36901124802561386,-0.580162668885416,-0.2161073572064034
-0.14921677218238008,-0.1075214961433078,-0.2519570748083092,-0.41715140521543725,-0.20708129515381418,-0.02058892020065531,-0.45191426189134953,-0.1376639886038968,-0.48428843492177587,-0.7202003196366472,-0.2836104169751802,-0.2765349698793389,-0.4135193502128677
-0.43813046255283683,-0.5472018468446449,-0.5300631755732031,-0.36720035575809257,-0.3105722683928903,-0.31889772544496203,-0.31346584136948075,-0.018015271197143704,-0.25028470647771184,0.011578890620540072,-0.3877815224547526,-0.2562010181767687,-0.06774944220079585
-0.16164157888084604,-0.15650925847452135,-0.07471340307037119,-0.06889327684606883,-0.2656560414825217,-0.1821915218680243,-0.18514307863822949,-0.22775356982245398,-0.2858120557851773,-0.4204258777595336,-0.59143441035032,-0.229775863895424,-0.09370906879490513
-0.5513333714375415,-0.533946493189088,-0.5287292717434233,-0.6685498232371436,-0.48000250336257944,-0.5383976450032678,-0.4988026332062052,-0.19552759307860618,-0.19228475927116223,-0.13838797968278876,-0.04438590967013271,-0.15302095891284767,-0.6089808534547305
-0.22689943487697395,-0.24074634925759963,-0.12241987474056781,-0.08209647533670239,-0.2295607378519659,-0.18650081682635128,-0.030297474403551447,0.025114580732174666,-0.0509859003885456,-0.12808692411916112,-0.2032335209718758,-0.6619991879462789,-1.2562266266845374
-0.18128498509733051,-0.04138877664261034,-0.05424197030252594,0.03708340607615778,-0.09946170018468514,-0.04398999935203671,-0.2743460473259992,-0.5160759157840903,-0.2938143783880869,-0.384093856429751,-0.44420002531974445,-0.561062417087353,-0.31297614802989693
-0.840612052272534,-0.9358225615352922,-0.702782846220195,-0.7864975791466785,-0.6457223828017911,-0.9492303921907022,-0.5769723626887774,-0.6485257370995781,-0.3738856792105253,-0.38583518223868707,-0.3660764362236292,-0.08869239551992594,-0.05459459644214534
-0.1750648187454788,-0.2074257183290753,-0.3348663516063398,-0.15177503661583105,-0.25165477580745016,-0.13721989554545166,-0.22585666124972492,-0.2469914447504331,-0.3991782139909208,-0.543241980308911,-0.8039337887912661,-0.7015404313278412,-0.07450992375204912
-0.8886204064530245,-0.9320059317295917,-1.132590378834467,-1.037311924902782,-1.0339400796785674,-1.191371658904238,-0.7518920303027397,-0.9638262181436491,-1.2005125670158148,-1.0041856559780857,-0.6776159198758098,-0.2024310846539586,-0.43096275164526004
-0.050430469022631264,-0.06987471547213839,0.06414283997599445,-0.10642165886625687,-0.08243662540609599,0.05116529835081163,-0.03810595127939214,-0.07012564266462085,0.15055898390987246,-0.019269953350681338,-0.2605681420247198,-0.761809670517367,0.08013074276009349
-0.2664417040778283,-0.27207743919130256,-0.14419372246937387,-0.49579673681834074,-0.29279960576055236,-0.17194150895508506,-0.22047457104860688,-0.23054457548801058,-0.1467719454469293,-0.1527984839618681,-0.20166161032362112,-0.4853441711382121,-0.8245558753041853
-0.06251046585968259,-0.07036812994726738,-0.12674178604822806,-0.0015288872122727719,-0.1831867586924737,-0.13661442130956808,-0.23169481942533185,-0.31277627125350016,-0.14581499981346205,-0.2582846882833556,-0.5744890732020508,-0.9182146766379619,-0.5033228556358754
-0.1654215398432665,-0.15778624501564786,-0.15122216715206754,-0.2806677476610053,0.09399103088849772,-0.15647744509254444,0.00921300407333904,0.05099404287591777,0.012058811043220596,0.07542831925470095,-0.1308921013587038,-0.13144828149226723,-1.124231511818771
0.06422392975345367,0.007669793335800083,-0.04315979681995675,-0.04386309766014823,-0.17740011458976218,-0.09458009582744135,-0.11197103633496042,-0.26968014673289775,-0.2823162759858275,-0.3926936672021126,-0.8964831224829719,-0.9796981737361669,-0.01038025546949732
-0.5856109591638932,-0.609121828843564,-0.7687024414041546,-0.8198782256036636,-0.8770767811618091,-0.9022084119806328,-0.3790001993964131,-0.22567204261264456,-0.45270495915552705,-0.2753248937899919,-0.4875487252977398,-0.5388135768381372,-0.43862674925365386
-0.25788853419613267,-0.6059864838186576,-0.501994492622994,-0.6636925594633637,-0.6136286122849972,-0.35775032003199847,-0.360740431023988,-0.23320965132215912,-0.31433645134614463,-0.07553883289110437,-0.16864934437367632,-0.18699359995042703,-0.9552645926120515
-0.541436750518572,-0.7117640419983088,-0.5720635726919969,-0.40479582859807195,-0.4523444417027964,-0.5516241459332326,-0.4382127622396634,-1.004161830156316,-0.598869099525503,-0.7026057950252637,-0.4004531413208024,-0.2291668554206036,-1.3388269728512296
-0.9732127193418453,-0.9083901277135563,-1.0135433523291137,-0.7833074806195962,-0.9725280820123035,-0.9006150310561613,-0.3895121604736115,-0.5180079857501897,-0.33978892690830415,-0.18698229147749865,-0.38278143771214324,-0.22937714473925813,-0.538114811923553
-0.42083812991383723,-0.4027749547767879,-0.6533749575899925,-0.6017637342368147,-0.6587227300829351,-0.4991116806832779,-0.2109973890653114,-0.28375322366988376,-0.10311107418571999,-0.02747003105373598,-0.2697366949304789,-0.384675016609793,-0.6695113470922665
0.053966592303771654,-0.0705834400986865,-0.0520234409358331,-0.06889915264294753,-0.05429100160198073,-0.21295303941117372,-0.7966346849764213,-0.3405436754550678,-1.1107080520961303,-1.0832101847625009,-1.07598934368874,-1.0424231821635803,-0.07226884811599887
-0.22522491028383268,-0.0880395284722359,-0.1429540432575223,-0.12881350723912363,-0.20570515835783304,-0.08136485434810764,-0.2023269810788253,-0.14078945492494888,-0.13129380193273127,-0.1935531173313897,-0.1151717514080787,-0.15721366743423645,-0.311506603668971
-0.17351442883218834,-0.11099137070138376,0.025911645663436858,-0.07146115917964599,-0.07623836307999364,-0.18921532519339568,-0.13624675273482012,-0.2693547636419362,-0.15757755533464685,-0.056573414629404406,-0.32045077498056157,-0.33465123922845824,-0.01821717211870777
-0.4648240217654591,-0.45166073701399123,-0.5839110340795544,-0.49440208955459325,-0.5715075401252108,-0.3386220769356134,-0.2825576482897054,-0.08835757196163153,-0.2039580951126751,-0.3270831140286121,-0.12727596469812658,-0.367005423389791,-1.5037384177826993
-0.4721072322746942,-0.48065119680506674,-0.35205289739185325,-0.41802412219730606,-0.3269178808423723,-0.4153109765928479,-0.272980765272967,-0.7788878039727443,-0.3879140181855651,-0.5381538145551784,-0.3456656016272943,-0.08591826179888021,-0.4220077801902549
-0.06405477338927423,-0.2320658655503823,-0.26503058362274545,-0.09875500874642432,0.0007207422314234879,-0.14036581087745822,-0.2445217398879191,-0.2114245551216569,-0.408139274033784,-0.3041465648359631,-0.5012212092292203,-0.23664103312525542,-0.3528930295405154
-0.17971236675124053,-0.20463480457905395,-0.1338312015419334,-0.04118624949122776,-0.10674914710093497,-0.2974097869698669,-0.03857932507571997,-0.12322472881899205,-0.251083390615479,-0.4237094443240247,-0.9242658028665234,-1.6631048566669382,-0.4700987366991893
-0.4676213654745888,-0.34265836972368197,-0.45821752554606304,-0.4846287898387788,-0.4168735485011933,-0.6490345028816508,-1.007054959192879,-0.9950164944166858,-1.110247503090338,-1.3858881412506443,-0.6798060987078742,-0.8685542846495129,-1.695819048697269
-0.6944040384000089,-0.6700493369345385,-0.6228041751024658,-0.6860419303143557,-0.8181137648840245,-0.9967679787954257,-0.6033478703947103,-0.9951949339205055,-0.7118199490014624,-0.670276876304037,-0.48653733666493826,-0.3945806068252515,-0.3487306381595662
-0.8361862480479825,-1.0153430267615469,-0.7089557476783173,-0.6802983702274142,-0.7673053824532798,-0.910670517834656,-0.24690603261772415,-0.6181636147189271,-0.28338005740355593,-0.4041258373469268,-0.2655313271390938,-0.05856981950547274,-0.6539835867793814
-0.5238338448913549,-0.6988637197166354,-0.4742789807545106,-0.4236604224123275,-0.6839026266769522,-0.5723189507528361,-0.018278723272748487,-0.2977387592830455,-0.2866933729166287,-0.20488484012554778,-0.28647334255812995,-0.2807653894277272,-1.2180625607247064
-0.10755403567858099,-0.05318326066323989,-0.23451587551170222,-0.48719105921097294,-0.43227169856106606,-0.24429925620633,-0.5543086700520424,-0.6308947155877851,-0.9794941317578144,-0.7064625215055751,-1.0166041408763145,-1.030376719803276,-0.22539064730892494
-0.6221832723307777,-0.7564504598587051,-0.5738817258359538,-0.402713382735938,-0.5698459210769291,-0.5971401226849219,-0.2691613712544476,-0.18743151693955426,-0.11064609026774438,-0.2021419304018281,0.03842837907122148,-0.010334062323785979,-1.0950832057573054
-0.11776186375375182,-0.22962713855896094,-0.11592239781653535,-0.18707024651352452,-0.16861434161449848,-0.11605985613583768,-0.8018537091941633,-0.5776844453440206,-1.005646180570946,-1.209485793372002,-0.7339980648114816,-0.8615537822847339,-0.47871270464075927
-0.033238276727398444,-0.06387122070081933,-0.06566555894799174,0.10822372525325478,-0.09068642009676238,0.01985651889624729,-0.0829529517644303,-0.39835702075956547,-0.3108934497759322,-0.4174434631751492,-0.7359930148741235,-0.9248298680657941,-0.29599812625351124
-0.7876737633335096,-0.7836427470698798,-0.6833330143641453,-0.5702031208691235,-0.664923389235621,-0.8612024856359889,-0.630381060056394,-0.9844536834763707,-0.6039705096800175,-0.7554535561695606,-0.7410397173504035,-0.5438254338534528,-0.2373117072600858
-0.2762690140921816,-0.24336781667813184,-0.060766314740536426,-0.0024835477689578306,-0.10830444567123938,-0.15028473851781232,-0.3395874806718317,-0.5366399712883783,-0.3400549227461652,-0.667185467171616,-0.9207585558244266,-1.3413902152763797,-0.8778797818959055
-0.42285397736008773,-0.5297848943637434,-0.24465157570299934,-0.2771379493184681,-0.05940352606813479,-0.3592505873194783,-0.06755509100099714,-0.17316578585480932,0.06242396608763109,0.020433849778789086,-0.02525229150309736,-0.37780904013052197,-1.3483627338540458
-0.1570922897252297,-0.02346574502205003,0.010944039323828344,0.07230847625857799,0.01607326250730653,0.038888177747568656,0.015192695723172223,-0.16716350402703006,-0.19806763444911776,-0.3320204232792653,-0.7252031298451626,-1.3646734593436323,-0.43941068561614
-0.08124374775427257,-0.15445566848633924,-0.2864552440338982,-0.07651730361947202,0.09815912493225033,-0.12561529587290293,-0.2713803825641955,-0.03878881798616848,-0.2807180710281826,-0.24122252711254139,-0.3989054972740548,-0.44887601698593205,-0.1214003121688754
-0.618706319464419,-0.4830005074200455,-0.3690049201390141,-0.4423785691056017,-0.4709388243457408,-0.5354046242450389,-0.6496933940906184,-0.625454448056374,-0.4788511966623933,-0.6510505083081585,-0.35529728962295376,-0.16263045742258375,-0.17138706860727862
-0.5383627714624797,-0.39475783926898916,-0.6501568707199264,-0.5467501749308055,-0.515899281871986,-0.40314026484662013,-0.5837458382011573,-0.43980527869604463,-0.7367651806281272,-0.6000441284595003,-0.3653819238565062,-0.11759402577445421,-1.096280865924152
-0.12800154291099383,-0.5184954241696844,-0.39661528544294106,-0.5789564919618617,-0.5091644773743808,-0.4812458437235532,-0.8595952211775683,-0.8270001274896635,-0.7654288464357833,-0.741434932019382,-0.10535247300023634,-0.061002262228642634,-0.5248530672970632
-0.2626437040887866,-0.29974567186757684,-0.3901167785660702,-0.6226472931343665,-0.3969391697589006,-0.7370778266080524,-0.48434726335232203,-0.41940714411376756,-0.39991646308129825,-0.3699412113741045,-0.3494418863045149,-0.34968248382895617,-0.7300653593579162
-0.6656281826298424,-0.5813272443829092,-0.5686668935728035,-0.6633938033788315,-0.5601915824717052,-0.62460987854992,-0.6805246314744632,-0.7991497623704295,-0.6339578581467316,-0.8888787556886926,-0.27930185834272436,-0.2690177683846407,-0.4079219669515408
-0.7925529581570975,-0.9011769656093394,-0.7535341073701313,-0.680473153626003,-0.8224690906336132,-0.8781217143288381,-0.7326705696747066,-1.059970180607714,-0.8385367181093538,-0.5742874369793155,-0.10941585691671804,-0.1698660975069361,-0.3282838181420808
-0.10869520636442263,-0.17184288312087312,-0.18774806249544262,-0.1951222242841184,-0.3497424021384981,-0.22811542200908844,-0.5786912715757346,-0.3182240846270149,-0.6100215770343604,-0.6592814571237249,-0.7054807456117087,-0.7126038816919,-1.243291794011494
-0.7558625886001681,-0.46774729191242115,-0.7360155217072154,-0.7634612825422548,-0.8329585500550685,-0.8174760262042433,-0.13489314472248223,-0.035381654436037246,-0.25537492230818687,-0.1702516582796642,-0.15405850035633503,-0.28534211449723385,-1.2031086124796746
0.04290099068400498,-0.1684176258173185,-0.1575485111133776,-0.12084734306993564,-0.0696740411477312,-0.315734267686408,-0.6310292444896151,-0.5800631148627259,-0.610120680420518,-1.048211394496753,-1.2949332431557754,-1.3715354358926777,0.018345379322710686
-0.3739864625736148,-0.13947420874244998,-0.1460857709612513,-0.10077256233114743,-0.10389438997262393,-0.07652055679397357,-0.1362282271606241,0.011060169307582149,-0.23248814626528846,-0.3642612810014106,-0.3674915052855356,-0.5096596251859172,-0.19424828998013008
-0.2329399336332524,-0.44484910084514273,-0.5021061249145493,-0.6627818717846655,-0.6051936354541285,-0.3360100428207832,-0.8970994913817623,-0.6496321555929194,-0.7555546426537576,-0.6818357653239172,-0.3294415473022983,-0.26820263098389774,-0.5798209077153456
-0.19321623693169324,-0.0219127519679062,-0.13286433758450036,-0.10077874892354374,-0.04387193301581959,0.05631549299719961,-0.007877883309168875,0.11079232745716261,0.12840039369438083,-0.07264303332266947,-0.23622274784405806,-0.8084079826106219,-0.8259664343506574
-0.4084107389329922,-0.1996176272278481,-0.3201077517760218,-0.3284675637865062,-0.43267181119926434,-0.3553789588994741,-0.1989470689925445,-0.2038396921214855,-0.16421673182776497,-0.1870554977079626,-0.7252292543885652,-0.7701355104724826,-0.2635503547491947
-0.1544315510090869,-0.12620079543072876,-0.330201610582135,-0.4031259372266513,-0.33511792554819503,-0.31886877536649977,-0.6309645095463301,-0.2057455497704026,-0.5285869188159177,-0.34869364150758736,-0.3749782058301407,-0.6766385791612187,-0.40392127254067567
-0.49906356038476,-0.46621923826564615,-0.531074975897495,-0.62949217736366,-0.5143407757584803,-0.5570202077039789,-0.35880478576328606,-0.19952873612538122,-0.3573900249933319,-0.20950466694294206,-0.3756562988057632,-0.5525336603376868,-0.050339350306094155
0.008870294695079564,0.05731000146320432,-0.10809219829217172,-0.21533098967574113,-0.0035869631785635375,-0.0626150894503557,-0.23041315595023293,-0.08421360082995288,0.005513334024644212,-0.36337713623235424,-0.6063964115011151,-1.2109963597351707,-0.16036530788650283
-0.006559028766367533,0.04745675161950541,-0.11127148432236786,0.18629455115351,-0.07599668606010124,-0.09572136160359049,-0.0746664180994568,-0.20254098896584186,-0.1329739353705921,-0.192498391724138,-0.6943406729539967,-1.1886924307943938,-0.43638564360437926
-0.26368430720310426,-0.30699793047077373,-0.16423239389201583,-0.08049112751085839,-0.056025533838255204,-0.2518747403312361,-0.18069234660734984,-0.4504477750708076,-0.1635313630473406,-0.40936760306099645,-0.2598001547616122,-0.6132932835715676,-0.18662519258016425
0.003928835347358179,-0.041021875142619624,-0.141821983746017,-0.1500690943758278,0.09372848759300638,0.016771454171724688,0.03961965120206393,0.07475670804531434,-0.0014301332399751648,-0.08137552555563898,-0.4678804624989115,-1.3199486291546934,-0.2482552581219133
-0.19190895869182398,-0.26359701893156895,-0.23084700089896754,-0.11893816060243098,-0.31585987019234596,-0.2679338089954359,-0.12662516592516063,-0.19210982244233266,-0.21893232552707936,-0.35186707025489705,-0.05997761548240574,-0.36353923851228154,-0.8826197176189258
-0.6028796089661819,-0.617265857782258,-0.7065759779182822,-0.6917030153611824,-0.6984307383981483,-0.6173680685533824,-0.6957734648256,-0.8481626739243509,-0.9533172705347003,-1.1475937279178159,-0.9231438414967138,-0.8975081421473963,-0.540284608617981
-0.01815994259424438,-0.0024202088699048357,-0.09219577089038354,-0.23512215756985738,0.0017823462109384583,-0.028378870341433167,0.02874844462151624,-0.07576419845560896,-0.17892140482028435,-0.14714034351540375,-0.5617068132793306,-1.1685871485617172,-0.27901206867489253
-0.3720206962099649,-0.28011630835401624,-0.3148562490070824,-0.4378420865251667,-0.2938229270735674,-0.4060062484299353,-0.25551320123791443,-0.2247457482663316,-0.18974880090206442,-0.13775176742984827,-0.05669320864215039,-0.06348381344756056,-0.3554113738311662
-0.3826222731564835,-0.4085626912821066,-0.35792982966318665,-0.23373697614539912,-0.21374486030933912,-0.3782099565129438,-0.5616075113227346,-0.9370428149083986,-0.8246728246315014,-1.0213256675656879,-1.4583775201892806,-0.909281337777581,-0.15888285633442695
-0.17305732215877812,-0.039227184389134265,-0.1315429189826575,-0.1246244653005797,-0.00488980415460466,-0.1440030533002579,-0.23968064634650407,-0.14381322898904336,-0.1831031178829221,-0.1192039816693797,0.00635820748233433,-0.17488569274493695,-0.2728766347865956
-0.176057449996742,-0.0686564074858483,-0.30974552950775974,-0.44818769802555636,-0.1296561100055004,-0.31585948629462135,-0.8296935873617692,-0.6736040221080244,-0.9147381576764649,-1.0431160619264916,-0.8630662983603118,-0.7244972601047485,-0.10831389835819305
-0.15657955263292722,-0.3054399152322465,-0.20776855347601259,-0.19754212180754022,-0.2839689096654395,-0.18580886861475043,-0.12421508021749711,-0.19899394211149043,-0.05231926917077999,-0.10704133189852733,-0.11129684970733453,-0.12254548176402741,-0.13601190082191858
-0.5976591233344604,-0.5177889240775455,-0.20248500835650673,-0.25369916404124904,-0.33443490850315094,-0.4661144021155175,-0.11192264989559277,-0.27304356068415314,-0.26871637598659404,-0.3418871529574803,-0.807517119314163,-0.8769088884955865,-0.41342021898191345
-0.8690919770499508,-0.75490726361185,-0.7858141126787079,-0.9902706892515251,-0.7145021443570203,-0.8683218472416064,-0.6422472976943308,-0.5898754904549189,-0.7709863686689958,-0.44158057087451863,-0.2236000879234935,-0.30839082437625925,-1.0583251344473974
-0.5968571455067226,-0.6505176052850189,-0.6455593353446478,-0.4873506869117028,-0.6764088978110944,-0.7687739021641017,-0.3149739065329721,-0.8314200085095725,-0.6145081188903619,-0.685652918252281,-0.9747330235359153,-0.6975264105727489,-0.16115185122668796
-0.2772813388401461,-0.24019940422726133,-0.45016308263700744,-0.41226314663876656,-0.3198623685737399,-0.23478155671085188,-0.5758103170747785,-0.25482820824882824,-0.4981607433755617,-0.2983186532293497,-0.056638899278839666,-0.08724987298428738,-0.3835749937343861
-0.8514844104908624,-0.8076890130432667,-0.8471196533611218,-0.7752542746742053,-0.8991694598858805,-0.9393570324113754,-0.6823896593809353,-0.9258291470834542,-0.9776422721005577,-0.9325226292193776,-0.7715601758930148,-0.46444366997780673,-0.07735316170670033
-0.29370438485161093,-0.24413637121729778,-0.2562504584397739,-0.25996884736079706,-0.5207419362665138,-0.39318006622042445,-0.7459736845454022,-0.4526314886391852,-0.7515339035568744,-0.6496402442075483,-0.35907331137455817,-0.17349038055474614,-0.6361758663489849
-0.6939938213530458,-0.6898180171086463,-0.4912599026603682,-0.7541550457101583,-0.6532069627357211,-0.8589136024559006,-0.7753517102766265,-0.806840285127844,-0.8125326605483237,-1.0150500408188916,-1.278536334011113,-0.7717330697232297,-0.37370182166730115
-0.10140269849601444,-0.09796477712170568,-0.16199588219980926,-0.08635831320172996,-0.05830899760908308,-0.1251280132849994,-0.5454098573692912,-0.06286523594334764,-0.326030493591425,-0.4279452652954837,-0.28372145915562064,-0.20906240611450294,-0.11331135048766391
-0.2959379154583808,-0.26232186206362723,-0.5524570323466296,-0.33691274345789224,-0.3719066466932957,-0.5213025501089679,-0.7470615611955225,-0.6280572873921817,-0.34127143007970107,-0.48507517291359314,-0.2981314084083897,-0.2547218150482714,-0.39699584367435703
-0.3345401591619036,-0.42942766238026714,-0.4899065839836288,-0.546360862310431,-0.46187007729080737,-0.31586247545966717,-0.3294527043922236,-0.3144190163673689,-0.4644352284001655,-0.27161652021910276,-0.08405184632559827,0.035968819146023984,-0.963953129696778
-0.906505962072786,-1.0945910507009942,-1.056008779684731,-1.1772186240605218,-1.2595558172452574,-1.1813281367732262,-0.978174344214401,-1.3591037321788426,-1.198476451759738,-1.1022569103022968,-1.4479921296633755,-0.6892283188167176,-0.04189250711568919
-0.5269482980829487,-0.7052312668191286,-0.7298245128630605,-0.3663836187267183,-0.5747446620889581,-0.538132168518692,-0.4012284921331559,-0.6199043149663503,-0.4630023289645615,-0.32270027974511195,-0.6407662913729197,-0.6176915035940425,-0.16179650940898554
-0.35488380395511576,-0.3430861566299961,-0.5556983149081351,-0.43671823271842897,-0.5419432899169381,-0.6040236340794025,-0.232288468727572,-0.47066047353335033,-0.32184676354480035,-0.3503105716975997,-0.13353225857669723,-0.341076331275455,-0.2810723022302649
-0.44684781911500815,-0.3482146689385232,-0.5532604002910935,-0.48461527343425603,-0.3537100967580642,-0.4530301034991808,-0.349217480139526,-0.04235306349737486,-0.24186335269595782,-0.09596481227866427,-0.3032410923838632,-0.37717624486056367,-0.3220672905020494
-0.031012830229218302,-0.18051091224975063,-0.02398885653125757,-0.17138609857786372,-0.14005935979478396,-0.16510294512398094,-0.12249262680534029,-0.09723434177349267,0.04010900610373619,-0.03905618884636537,-0.04973750507322527,-0.18291158195661225,-0.5053629432037403
0.07757902459539323,0.019502131229038752,-0.014020265495208795,-0.03379336168442032,0.08920132761119737,-0.03953792208955134,-0.18550384689547972,0.0506551309551685,0.012291646808466339,-0.0971896449343721,-0.22850428967756034,-0.581063204242688,-0.3378475245496525
-0.4666038783578188,-0.6599516115960129,-0.7549587805971419,-0.8722207426297386,-0.7022501096828038,-0.5963779512037538,-0.5792578680891202,-0.2547799059325525,-0.5363536617372526,-0.27011668870054445,-0.34042762178859154,-0.11770940494678911,0.14136953888830373
-0.4071816546349737,-0.5191218833314157,-0.6480792645361373,-0.3994674112447062,-0.41940027887598785,-0.449380335198566,-0.3524649172703155,-0.2707317495975649,-0.09187602177811151,-0.2535478381548047,-0.6225917940010898,-0.9310632106777149,-0.8658155802678619
-0.21531868576164337,-0.33376414059688825,-0.3804144193163235,-0.374004457825377,-0.23243760665842858,-0.3664432910759202,-0.40670920575275066,-0.4497775226643878,-0.38489437054085235,-0.4988415203189071,-0.7696903282259997,-0.954025603849353,-1.4150496235219638
